koi_pdisposition,koi_score,koi_fpflag_ss,koi_fpflag_nt,koi_fpflag_ec,koi_fpflag_co,koi_depth,koi_period,koi_teq,koi_model_snr
FALSE POSITIVE,0.0,0,0,0,1,42.2,1.71051215,2004.0,11.2
CANDIDATE,0.956,0,0,0,0,341.7,62.869463,349.0,16.2
FALSE POSITIVE,0.0,1,0,0,1,9936.0,84.8062818,388.0,121.6
CANDIDATE,0.99,0,0,0,0,893.2,29.9632816,391.0,17.7
FALSE POSITIVE,0.0,1,0,1,1,36923.0,17.99643716,468.0,123.5
CANDIDATE,0.971,0,0,0,0,292.3,11.63486009,961.0,18.4
CANDIDATE,0.794,0,0,0,0,22.5,4.8302364,1453.0,11.6
CANDIDATE,0.903,0,0,0,0,147.9,56.446465,522.0,12.4
CANDIDATE,0.961,0,0,0,0,390.5,31.4202111,471.0,10.6
CANDIDATE,0.919,0,0,0,0,76.8,10.8118317,922.0,9.5
CANDIDATE,1.0,0,0,0,0,173.8,5.56676609,859.0,12.0
FALSE POSITIVE,0.0,0,0,1,1,180.8,1.208528832,1725.0,10.6
FALSE POSITIVE,0.0,0,1,0,1,326.6,0.93198504,1647.0,44.5
FALSE POSITIVE,0.0,0,1,0,1,144.7,0.60818508,2298.0,18.9
CANDIDATE,0.989,0,0,0,0,169.3,5.38613715,846.0,8.9
CANDIDATE,0.965,0,0,0,0,133.4,13.2965044,488.0,9.1
CANDIDATE,0.753,0,0,0,0,79.5,21.8420304,1016.0,9.5
FALSE POSITIVE,0.0,0,0,0,1,132.1,1.65320144,1059.0,6.7
FALSE POSITIVE,0.072,0,0,0,1,53.8,3.37487541,1287.0,8.3
FALSE POSITIVE,0.0,1,0,1,1,118.1,0.962825082,3265.0,40.7
CANDIDATE,0.969,0,0,0,0,59.2,0.876850385,2543.0,9.7
FALSE POSITIVE,0.0,1,0,1,1,323.4,24.2416103,596.0,10.8
CANDIDATE,1.0,0,0,0,0,142.5,20.7106368,626.0,11.0
FALSE POSITIVE,0.001,0,0,0,1,530.4,69.3788597,421.0,16.8
CANDIDATE,0.979,0,0,0,0,659.2,29.3493852,451.0,20.3
CANDIDATE,0.957,0,0,0,0,473.5,3.43633133,945.0,14.5
CANDIDATE,0.919,0,0,0,0,225.5,142.703888,440.0,11.0
CANDIDATE,0.866,0,0,0,0,200.9,3.38080537,1362.0,11.6
CANDIDATE,0.981,0,0,0,0,123.9,10.4716194,1035.0,11.7
CANDIDATE,1.0,0,0,0,0,51.4,11.49500229,1105.0,22.9
FALSE POSITIVE,0.0,0,1,0,0,313.6,0.7087267079999999,1302.0,13.4
FALSE POSITIVE,0.0,0,1,0,0,534.8,373.60683,271.0,9.3
CANDIDATE,0.798,0,0,0,0,73.1,6.78788113,1679.0,7.8
CANDIDATE,1.0,0,0,0,0,73.2,5.47455167,1155.0,10.8
CANDIDATE,1.0,0,0,0,0,46.8,3.43861067,1348.0,9.5
CANDIDATE,0.867,0,0,0,0,39.6,4.8754765,1180.0,8.8
FALSE POSITIVE,0.0,1,0,0,1,6608.7,13.5437884,658.0,114.4
CANDIDATE,0.97,0,0,0,0,983.9,65.6491001,390.0,20.5
CANDIDATE,1.0,0,0,0,0,358.1,25.1593389,619.0,13.1
CANDIDATE,0.964,0,0,0,0,271.8,10.5071781,737.0,11.1
CANDIDATE,1.0,0,0,0,0,262.0,31.7787564,564.0,25.9
FALSE POSITIVE,0.0,1,0,1,1,24.1,1.332568744,1941.0,29.1
CANDIDATE,0.52,0,0,0,0,43.8,8.8493948,978.0,12.1
CANDIDATE,0.986,0,0,0,0,210.1,51.567801,433.0,13.5
CANDIDATE,0.625,0,0,0,0,70.9,16.4491515,1036.0,11.0
CANDIDATE,0.862,0,0,0,0,126.0,0.42804605100000004,2017.0,14.1
FALSE POSITIVE,0.0,0,0,1,1,72.0,0.814278961,1762.0,13.0
FALSE POSITIVE,0.0,0,0,0,1,186.0,19.254536,625.0,9.2
FALSE POSITIVE,0.0,1,0,1,1,94.8,2.1890751,1399.0,12.6
FALSE POSITIVE,0.0,0,0,0,1,29.2,2.42649862,1638.0,15.2
FALSE POSITIVE,0.083,0,1,0,0,190.4,219.74735,427.0,12.7
FALSE POSITIVE,0.0,0,1,0,1,51.3,19.7639874,900.0,13.5
CANDIDATE,0.996,0,0,0,0,154.2,6.05919881,976.0,11.7
CANDIDATE,0.984,0,0,0,0,36.3,7.5143967,1199.0,9.8
CANDIDATE,0.912,0,0,0,0,336.7,33.1981761,678.0,11.8
CANDIDATE,0.96,0,0,0,0,87.2,5.32784157,1023.0,15.9
CANDIDATE,0.988,0,0,0,0,4853.2,71.05457555,390.0,95.9
CANDIDATE,0.904,0,0,0,0,191.2,20.5512722,607.0,20.0
CANDIDATE,0.969,0,0,0,0,116.8,7.5861587,928.0,10.8
CANDIDATE,0.965,0,0,0,0,43.6,0.772152075,2966.0,13.6
FALSE POSITIVE,0.0,1,0,0,1,124.0,1.08469871,1757.0,16.9
CANDIDATE,0.994,0,0,0,0,76.1,3.19938075,1026.0,9.8
CANDIDATE,0.999,0,0,0,0,69.0,3.04185157,1184.0,11.1
FALSE POSITIVE,0.0,1,0,0,0,414.1,5.660274452,950.0,26.4
FALSE POSITIVE,0.0,0,0,1,1,15.2,1.23512429,1642.0,15.7
CANDIDATE,0.919,0,0,0,0,78.0,1.89873195,1524.0,10.2
CANDIDATE,0.993,0,0,0,0,46.8,2.41810158,1602.0,13.4
CANDIDATE,0.877,0,0,0,0,31.9,7.13044117,1400.0,10.5
CANDIDATE,0.999,0,0,0,0,436.6,33.4203001,581.0,8.9
FALSE POSITIVE,0.0,0,1,0,0,1266.8,58.3437362,779.0,75.0
FALSE POSITIVE,0.0,0,0,0,1,43.4,1.070982122,2122.0,9.0
CANDIDATE,1.0,0,0,0,0,467.3,18.0939004,665.0,11.6
CANDIDATE,1.0,0,0,0,0,677.0,34.9524256,429.0,15.8
FALSE POSITIVE,0.0,1,0,0,0,4856.7,23.81578356,560.0,71.0
CANDIDATE,0.974,0,0,0,0,200.2,31.1748311,585.0,17.0
CANDIDATE,0.996,0,0,0,0,1531.2,47.0568476,411.0,38.0
FALSE POSITIVE,0.0,0,1,0,1,172.8,0.743495989,1617.0,26.0
FALSE POSITIVE,0.0,0,0,0,1,216.0,1.405887031,1086.0,13.8
CANDIDATE,0.625,0,0,0,0,144.7,17.7412303,684.0,9.2
CANDIDATE,0.984,0,0,0,0,70.4,2.63527677,1136.0,10.7
CANDIDATE,0.924,0,0,0,0,909.2,147.388124,356.0,15.8
CANDIDATE,0.798,0,0,0,0,154.1,4.11497357,1137.0,9.7
FALSE POSITIVE,0.0,1,0,1,1,38.1,1.245331397,2678.0,26.5
FALSE POSITIVE,0.0,1,0,1,1,70.7,8.21429932,1312.0,19.7
FALSE POSITIVE,0.0,0,1,0,0,21.8,1.54945486,3006.0,20.9
FALSE POSITIVE,0.0,1,0,1,0,89.1,8.42943991,1029.0,19.7
CANDIDATE,0.973,0,0,0,0,60.9,10.60052083,987.0,17.4
CANDIDATE,1.0,0,0,0,0,871.0,21.8634638,551.0,9.9
FALSE POSITIVE,0.0,1,0,0,1,1175.1,86.4392931,442.0,20.5
CANDIDATE,0.927,0,0,0,0,983.0,63.3354719,202.0,13.0
FALSE POSITIVE,0.0,1,0,0,1,10774.0,14.77820911,809.0,123.1
FALSE POSITIVE,0.0,1,0,0,0,34356.0,15.60862948,648.0,186.0
FALSE POSITIVE,0.0,0,0,0,1,37.0,2.4826619,1619.0,10.0
FALSE POSITIVE,0.0,0,0,0,1,118.7,1.11205787,1799.0,16.1
CANDIDATE,0.82,0,0,0,0,248.0,7.5019743,709.0,9.1
FALSE POSITIVE,0.0,0,1,0,0,23.6,5.09506,2247.0,7.6
CANDIDATE,0.977,0,0,0,0,415.5,29.1206519,528.0,9.7
CANDIDATE,1.0,0,0,0,0,122.9,0.689967868,1539.0,28.7
FALSE POSITIVE,0.0,0,0,1,0,16.0,1.89132292,2799.0,14.8
CANDIDATE,0.961,0,0,0,0,34.4,6.91261536,981.0,12.0
CANDIDATE,0.622,0,0,0,0,123.0,25.8616058,613.0,8.5
FALSE POSITIVE,0.0,1,0,1,0,56.7,0.9184208009999999,2374.0,40.3
FALSE POSITIVE,0.0,0,1,0,1,131.2,0.573709256,4415.0,37.5
CANDIDATE,0.95,0,0,0,0,818.0,13.8353959,809.0,10.3
CANDIDATE,0.955,0,0,0,0,375.6,18.9060921,336.0,11.9
CANDIDATE,0.556,0,0,0,0,835.0,25.6970688,658.0,6.4
FALSE POSITIVE,0.065,0,1,0,1,100.7,46.9434911,669.0,6.6
CANDIDATE,0.987,0,0,0,0,297.0,19.5906103,819.0,24.9
CANDIDATE,0.994,0,0,0,0,251.0,8.23983041,1093.0,29.4
CANDIDATE,0.333,0,0,0,0,32.2,2.1316605269999997,1438.0,15.7
CANDIDATE,0.993,0,0,0,0,70.8,5.75902182,1112.0,9.9
FALSE POSITIVE,0.0,0,0,1,1,92.8,0.9628348,1648.0,7.6
FALSE POSITIVE,0.001,0,0,0,1,158.4,1.57017249,1232.0,10.2
FALSE POSITIVE,0.0,0,1,1,1,38.6,0.5667983639999999,2272.0,14.1
FALSE POSITIVE,0.0,0,0,1,1,32.3,1.89127438,3342.0,24.6
FALSE POSITIVE,0.0,0,0,1,1,20.6,1.33256944,1624.0,18.8
CANDIDATE,0.955,0,0,0,0,536.9,66.6504521,308.0,27.1
CANDIDATE,0.986,0,0,0,0,119.2,3.54553077,1448.0,18.1
FALSE POSITIVE,0.0,1,0,0,0,41901.0,85.0624157,355.0,495.3
FALSE POSITIVE,0.0,1,0,1,1,16630.0,10.882416555,632.0,265.2
FALSE POSITIVE,0.0,1,0,0,0,73834.0,25.19830439,604.0,1669.4
CANDIDATE,0.988,0,0,0,0,215.5,14.3196417,850.0,12.5
CANDIDATE,0.777,0,0,0,0,86.1,5.2736268,1014.0,8.7
CANDIDATE,0.744,0,0,0,0,119.5,24.5041103,574.0,11.3
FALSE POSITIVE,0.0,0,0,0,1,182.5,1.316398648,1374.0,13.1
CANDIDATE,0.944,0,0,0,0,329.7,9.97202023,627.0,8.6
FALSE POSITIVE,0.0,0,1,1,0,80.6,14.2005007,843.0,10.6
FALSE POSITIVE,0.0,0,0,0,1,113.2,1.318347743,1861.0,10.6
FALSE POSITIVE,0.0,0,0,1,1,43.6,1.12401084,1719.0,10.0
FALSE POSITIVE,0.0,0,0,1,1,28.9,1.21374652,1880.0,17.4
CANDIDATE,0.975,0,0,0,0,61.9,5.24970432,954.0,13.9
CANDIDATE,0.736,0,0,0,0,533.5,40.3511707,479.0,11.3
CANDIDATE,0.923,0,0,0,0,770.4,72.9332762,389.0,11.3
CANDIDATE,0.502,0,0,0,0,883.1,56.6746666,522.0,22.7
FALSE POSITIVE,0.0,1,0,0,0,17097.0,63.9005941,353.0,110.8
CANDIDATE,1.0,0,0,0,0,293.0,12.6878176,851.0,13.5
CANDIDATE,0.23,0,0,0,0,285.4,483.36405,202.0,8.3
CANDIDATE,0.993,0,0,0,0,197.9,16.2951259,574.0,13.0
FALSE POSITIVE,0.0,1,0,0,0,69911.0,18.173045009000003,650.0,1820.5
FALSE POSITIVE,0.0,1,0,0,1,7647.4,14.12678065,670.0,127.1
CANDIDATE,0.994,0,0,0,0,99.5,12.0729757,969.0,9.7
FALSE POSITIVE,0.001,0,0,0,1,41.0,1.337561836,2322.0,9.5
FALSE POSITIVE,0.0,0,1,0,1,101.1,2.23755641,1397.0,7.3
CANDIDATE,0.414,0,0,0,0,430.7,82.401274,421.0,10.1
CANDIDATE,0.995,0,0,0,0,123.1,11.91256675,1242.0,27.8
CANDIDATE,0.875,0,0,0,0,26.2,4.08197713,1372.0,9.3
FALSE POSITIVE,0.0,0,1,1,0,35.7,0.566805268,2492.0,12.5
CANDIDATE,0.988,0,0,0,0,144.6,0.912179022,1025.0,10.3
CANDIDATE,1.0,0,0,0,0,295.5,12.27057043,811.0,18.7
CANDIDATE,0.966,0,0,0,0,229.8,13.2274753,867.0,16.4
CANDIDATE,0.968,0,0,0,0,21272.0,76.87935893,202.0,131.0
FALSE POSITIVE,0.0,1,0,0,1,57.9,0.559517155,2762.0,12.7
CANDIDATE,0.865,0,0,0,0,331.6,13.0151826,556.0,11.9
FALSE POSITIVE,0.0,1,0,0,1,12568.0,29.47316279,565.0,179.3
FALSE POSITIVE,0.0,1,0,1,1,105.2,0.5807250039999999,1939.0,18.0
CANDIDATE,0.941,0,0,0,0,333.8,7.28116667,744.0,11.5
CANDIDATE,0.973,0,0,0,0,116.5,2.87998334,1024.0,9.9
FALSE POSITIVE,0.0,0,1,0,1,101.7,0.605556082,2120.0,15.3
CANDIDATE,0.995,0,0,0,0,189.2,4.36125889,1000.0,10.7
CANDIDATE,0.78,0,0,0,0,499.6,21.08678557,651.0,11.0
FALSE POSITIVE,0.001,0,0,0,1,67.5,1.19087362,1489.0,8.0
FALSE POSITIVE,0.0,0,0,1,1,42.4,1.06484622,2034.0,12.5
CANDIDATE,0.987,0,0,0,0,66.6,5.19206571,1170.0,10.5
FALSE POSITIVE,0.0,0,0,1,1,304.2,8.480305,661.0,11.5
CANDIDATE,0.99,0,0,0,0,622.2,54.5091549,308.0,17.0
CANDIDATE,0.895,0,0,0,0,79.3,17.4532945,639.0,12.0
CANDIDATE,1.0,0,0,0,0,196.2,14.1959621,818.0,14.1
CANDIDATE,1.0,0,0,0,0,577.6,11.52482874,756.0,16.2
FALSE POSITIVE,0.0,1,0,0,0,6287.9,46.84008579,552.0,147.9
CANDIDATE,0.867,0,0,0,0,65.3,6.70242786,1367.0,8.8
FALSE POSITIVE,0.0,0,1,1,1,582.5,0.992798625,1967.0,79.1
CANDIDATE,0.994,0,0,0,0,102.1,7.79534033,985.0,10.2
CANDIDATE,0.17,0,0,0,0,254.4,2.40174996,621.0,13.2
CANDIDATE,0.854,0,0,0,0,516.7,115.238544,372.0,10.6
CANDIDATE,0.998,0,0,0,0,154.8,21.7434141,799.0,15.8
FALSE POSITIVE,0.216,0,1,0,0,70.4,0.77957913,1819.0,11.1
FALSE POSITIVE,0.0,1,0,0,1,35.2,0.5445615979999999,11804.0,31.1
CANDIDATE,0.979,0,0,0,0,52.0,5.6795377,1420.0,12.5
FALSE POSITIVE,0.0,0,0,1,1,327.7,17.4453133,1066.0,12.2
FALSE POSITIVE,0.0,0,0,0,1,66.1,1.97515457,1504.0,9.2
CANDIDATE,1.0,0,0,0,0,245.1,9.33955596,882.0,10.1
FALSE POSITIVE,0.0,1,0,0,1,1015.7,21.993112,523.0,37.3
CANDIDATE,0.963,0,0,0,0,523.8,19.5489666,579.0,12.6
CANDIDATE,1.0,0,0,0,0,234.0,7.41834569,800.0,11.2
FALSE POSITIVE,0.0,0,0,0,1,1660.7,27.6853358,461.0,49.3
CANDIDATE,0.997,0,0,0,0,651.1,35.6225528,523.0,9.6
FALSE POSITIVE,0.0,0,0,1,1,112.1,7.1403113,1036.0,11.8
FALSE POSITIVE,0.0,0,0,0,1,62.1,2.69487041,1440.0,10.3
CANDIDATE,0.993,0,0,0,0,502.1,112.303136,241.0,13.1
CANDIDATE,1.0,0,0,0,0,122.4,92.461135,564.0,20.7
CANDIDATE,0.998,0,0,0,0,740.6,49.5387264,436.0,10.3
CANDIDATE,0.823,0,0,0,0,28.4,3.39155966,1183.0,8.2
CANDIDATE,0.413,0,0,0,0,199.3,9.2294726,601.0,7.5
FALSE POSITIVE,0.0,0,0,1,0,591.7,1.33254897,4664.0,16.2
CANDIDATE,0.848,0,0,0,0,152.5,18.3721835,657.0,9.5
FALSE POSITIVE,0.0,0,0,0,1,361.1,18.2260472,648.0,10.0
FALSE POSITIVE,0.0,0,0,1,1,47.8,1.018347376,2832.0,33.3
CANDIDATE,0.999,0,0,0,0,496.8,63.095068,573.0,11.4
FALSE POSITIVE,0.0,1,0,0,1,4989.2,37.32483952,461.0,155.6
FALSE POSITIVE,0.0,1,0,1,1,2340.2,25.951984,626.0,131.4
CANDIDATE,0.795,0,0,0,0,87.8,21.7203362,594.0,12.0
CANDIDATE,0.994,0,0,0,0,160.6,42.9136635,810.0,18.2
FALSE POSITIVE,0.0,1,0,0,0,1138.6,88.1804682,359.0,17.5
CANDIDATE,0.877,0,0,0,0,901.4,177.668663,233.0,12.7
FALSE POSITIVE,0.0,1,0,0,0,105.7,0.98041685,1388.0,8.8
CANDIDATE,0.98,0,0,0,0,296.9,92.263742,469.0,12.2
CANDIDATE,0.996,0,0,0,0,289.3,6.64754478,999.0,12.4
CANDIDATE,0.825,0,0,0,0,112.5,1.97650073,1394.0,10.4
CANDIDATE,0.998,0,0,0,0,47.0,3.79892774,1869.0,8.3
FALSE POSITIVE,0.0,0,1,0,1,112.6,0.41699540799999996,2433.0,19.9
CANDIDATE,0.987,0,0,0,0,238.0,14.7401061,750.0,10.3
FALSE POSITIVE,0.0,0,1,0,0,7.7,3.0001191,2566.0,7.3
CANDIDATE,0.899,0,0,0,0,762.3,81.4160138,522.0,54.3
CANDIDATE,0.983,0,0,0,0,228.5,4.7309013,1065.0,11.6
CANDIDATE,0.526,0,0,0,0,104.0,21.3761817,717.0,12.1
CANDIDATE,1.0,0,0,0,0,232.1,6.58753699,992.0,8.2
FALSE POSITIVE,0.0,0,0,1,0,137.0,8.5900471,677.0,9.6
FALSE POSITIVE,0.265,0,1,0,0,152.5,357.82544,306.0,11.1
CANDIDATE,1.0,0,0,0,0,641.3,30.8278245,585.0,13.9
CANDIDATE,1.0,0,0,0,0,723.2,47.1607932,503.0,13.6
CANDIDATE,0.996,0,0,0,0,1132.9,49.2768448,271.0,17.8
CANDIDATE,1.0,0,0,0,0,352.8,35.2330694,288.0,14.5
FALSE POSITIVE,0.0,0,0,1,1,1001.6,45.3965379,326.0,15.3
CANDIDATE,0.977,0,0,0,0,538.2,36.721576,498.0,10.2
CANDIDATE,0.999,0,0,0,0,164.7,96.81647,655.0,25.9
FALSE POSITIVE,0.0,0,0,0,1,23.0,0.7297243459999999,2151.0,14.3
CANDIDATE,0.878,0,0,0,0,50.7,4.96504981,1403.0,8.7
FALSE POSITIVE,0.001,0,0,0,1,86.5,1.29019586,1530.0,11.1
CANDIDATE,0.971,0,0,0,0,73.1,1.141148847,2248.0,12.7
CANDIDATE,0.921,0,0,0,0,143.9,12.460565,726.0,10.2
CANDIDATE,0.933,0,0,0,0,129.3,19.5945772,724.0,8.8
FALSE POSITIVE,0.0,0,0,1,1,170.7,8.48032079,759.0,14.7
CANDIDATE,0.945,0,0,0,0,310.8,18.1373788,433.0,11.3
CANDIDATE,0.949,0,0,0,0,330.0,51.1104797,478.0,21.9
CANDIDATE,0.834,0,0,0,0,859.3,47.9869119,493.0,25.7
FALSE POSITIVE,0.0,0,1,1,0,5622.7,359.047933,260.0,91.1
FALSE POSITIVE,0.0,1,0,0,1,1046.5,29.8042694,505.0,17.9
CANDIDATE,0.964,0,0,0,0,187.0,7.08757462,955.0,11.0
CANDIDATE,0.978,0,0,0,0,109.5,5.4169303,1173.0,11.3
FALSE POSITIVE,0.0,1,0,0,0,219270.0,1.003049079,1714.0,1766.7
FALSE POSITIVE,0.0,0,1,1,1,87.8,0.933157032,2202.0,15.2
FALSE POSITIVE,0.406,0,1,0,0,366.5,37.1083458,492.0,7.9
CANDIDATE,0.989,0,0,0,0,447.8,31.1920226,521.0,11.6
CANDIDATE,0.99,0,0,0,0,364.9,7.630545,1087.0,11.3
CANDIDATE,0.942,0,0,0,0,154.4,6.6716723,1024.0,10.3
FALSE POSITIVE,0.0,1,0,1,1,19.6,1.23142395,2317.0,10.8
FALSE POSITIVE,0.0,1,0,0,1,1024.9,386.828262,340.0,19.7
FALSE POSITIVE,0.0,1,0,1,1,4094.1,15.8733803,830.0,136.5
FALSE POSITIVE,0.0,1,0,1,1,484.0,42.3991752,580.0,36.9
FALSE POSITIVE,0.0,1,0,1,1,5103.3,25.95198823,680.0,125.0
FALSE POSITIVE,0.0,1,0,0,1,263.1,14.12809896,781.0,20.3
CANDIDATE,0.929,0,0,0,0,181.1,17.7662938,670.0,10.1
FALSE POSITIVE,0.0,0,0,1,1,145.4,13.6917833,770.0,14.2
FALSE POSITIVE,0.0,1,0,1,1,158.2,25.95633,618.0,11.9
CANDIDATE,0.976,0,0,0,0,373.7,11.56722589,568.0,11.5
CANDIDATE,0.381,0,0,0,0,789.0,631.56889,237.0,20.7
FALSE POSITIVE,0.0,0,1,0,0,347.3,14.15849823,1910.0,225.1
FALSE POSITIVE,0.0,0,1,0,0,390.9,12.3748247,1253.0,85.7
CANDIDATE,1.0,0,0,0,0,59.0,4.31724247,1332.0,11.3
CANDIDATE,0.864,0,0,0,0,34.3,3.74099144,1733.0,12.3
CANDIDATE,0.987,0,0,0,0,270.9,302.779824,246.0,12.3
FALSE POSITIVE,0.0,0,1,0,0,143640.0,14.541781166,834.0,768.9
FALSE POSITIVE,0.0,0,1,1,1,1230.4,12.4261177,724.0,89.9
CANDIDATE,0.846,0,0,0,0,71.7,21.1876185,676.0,8.5
FALSE POSITIVE,0.0,1,0,1,1,460.9,30.9604688,1064.0,27.1
FALSE POSITIVE,0.0,1,0,0,0,1840.5,1.0416199320000001,1858.0,374.1
FALSE POSITIVE,0.0,1,0,0,0,348780.0,2.5445944430000003,1608.0,608.9
FALSE POSITIVE,0.0,1,0,0,0,102290.0,56.40651043,358.0,1597.3
FALSE POSITIVE,0.0,1,0,0,0,190900.0,7.964400574,633.0,879.2
FALSE POSITIVE,0.0,1,0,1,1,83326.0,6.3991013070000005,1042.0,154.4
CANDIDATE,0.989,0,0,0,0,500.0,34.9168399,602.0,15.4
FALSE POSITIVE,0.0,1,0,1,1,81428.0,8.480303653,762.0,301.4
CANDIDATE,1.0,0,0,0,0,46.6,94.094392,486.0,10.6
CANDIDATE,0.901,0,0,0,0,418.2,22.1270885,721.0,12.6
FALSE POSITIVE,0.001,0,0,0,1,201.0,10.6784787,712.0,9.4
CANDIDATE,0.999,0,0,0,0,372.9,25.3736543,653.0,10.6
CANDIDATE,0.955,0,0,0,0,222.5,10.08535311,843.0,10.7
FALSE POSITIVE,0.0,1,0,0,0,207990.0,42.559265546999995,487.0,950.0
CANDIDATE,1.0,0,0,0,0,134.9,10.2856373,864.0,10.4
FALSE POSITIVE,0.018,0,0,0,1,322.2,24.2157996,596.0,13.6
CANDIDATE,0.969,0,0,0,0,235.6,44.2018402,409.0,18.6
CANDIDATE,0.708,0,0,0,0,482.2,393.95608,263.0,10.3
CANDIDATE,0.995,0,0,0,0,132.2,15.0330623,928.0,14.9
CANDIDATE,0.997,0,0,0,0,227.1,34.7496038,702.0,11.4
FALSE POSITIVE,0.0,1,0,0,0,39413.0,12.62530918,1214.0,32.5
FALSE POSITIVE,0.0,1,0,0,0,240900.0,124.93576738,362.0,332.8
CANDIDATE,0.991,0,0,0,0,155.3,227.83457,449.0,13.1
FALSE POSITIVE,0.0,1,0,0,0,299050.0,119.67980316,847.0,5357.7
FALSE POSITIVE,0.0,1,0,0,0,376770.0,6.3991071360000005,1031.0,4322.4
FALSE POSITIVE,0.0,1,0,1,0,83115.0,8.480304281,1504.0,5219.5
FALSE POSITIVE,0.0,1,0,0,0,45362.0,117.6813778,575.0,2426.9
FALSE POSITIVE,0.0,1,0,0,0,147140.0,17.72722648,692.0,922.1
FALSE POSITIVE,0.0,1,0,0,0,53782.0,100.40132734,420.0,1331.0
FALSE POSITIVE,0.0,1,0,0,0,243410.0,11.320287875,928.0,1539.9
FALSE POSITIVE,0.003,1,0,0,1,95697.0,1.219034103,1977.0,319.1
CANDIDATE,0.903,0,0,0,0,349.1,24.352541,498.0,5.8
CANDIDATE,0.996,0,0,0,0,250.0,5.94228603,797.0,7.5
CANDIDATE,0.318,0,0,0,0,225.6,382.30306,400.0,9.6
CANDIDATE,0.998,0,0,0,0,271.5,58.1263775,404.0,13.8
CANDIDATE,0.994,0,0,0,0,455.3,26.7575866,660.0,17.7
FALSE POSITIVE,0.0,1,0,0,0,66168.0,57.0599992,455.0,751.5
CANDIDATE,0.974,0,0,0,0,103.8,14.5565618,787.0,17.1
FALSE POSITIVE,0.022,0,0,0,1,268.9,0.8378981529999999,1478.0,13.9
CANDIDATE,0.998,0,0,0,0,330.0,41.7084063,608.0,24.3
FALSE POSITIVE,0.179,1,0,0,0,507.1,33.0257179,564.0,12.2
FALSE POSITIVE,0.0,1,0,0,0,150580.0,25.366990665,665.0,2206.5
FALSE POSITIVE,0.0,0,1,0,0,317000.0,428.32173928,220.0,4594.8
FALSE POSITIVE,0.0,1,0,0,0,210770.0,82.137609997,640.0,3583.1
FALSE POSITIVE,0.0,1,0,0,0,440150.0,24.0612744,749.0,1161.1
FALSE POSITIVE,0.0,1,0,0,0,416740.0,66.36099916,420.0,1866.7
FALSE POSITIVE,0.0,1,0,0,0,357830.0,8.939461148,1407.0,2427.5
CANDIDATE,0.695,0,0,0,0,363130.0,135.58607679,429.0,6788.8
FALSE POSITIVE,0.0,1,0,0,0,380200.0,18.79862195,575.0,551.3
FALSE POSITIVE,0.0,1,0,0,0,134090.0,4.80912667,1270.0,1033.2
FALSE POSITIVE,0.0,1,0,0,0,105950.0,2.33211505,1594.0,997.8
CANDIDATE,1.0,0,0,0,0,190.2,0.53835407,2386.0,46.6
FALSE POSITIVE,0.0,1,0,0,0,35830.0,249.36211832,308.0,846.1
CANDIDATE,0.986,0,0,0,0,231.9,3.80675878,1574.0,10.4
CANDIDATE,0.969,0,0,0,0,97.9,9.5084871,1131.0,13.3
CANDIDATE,0.949,0,0,0,0,133.8,34.1086562,739.0,11.7
CANDIDATE,0.999,0,0,0,0,762.0,47.0563327,497.0,12.1
CANDIDATE,1.0,0,0,0,0,375.8,10.0100312,506.0,12.4
CANDIDATE,0.985,0,0,0,0,894.5,96.169569,321.0,20.0
FALSE POSITIVE,0.048,0,0,0,1,11.3,1.55090374,3190.0,11.8
CANDIDATE,1.0,0,0,0,0,215.8,12.67143692,404.0,13.7
FALSE POSITIVE,0.0,1,0,0,0,3146.7,60.32668824,240.0,57.0
CANDIDATE,0.977,0,0,0,0,93.7,2.63595435,682.0,9.2
CANDIDATE,0.861,0,0,0,0,737.0,82.303914,485.0,22.3
FALSE POSITIVE,0.0,1,0,0,0,345940.0,131.97827736,457.0,3766.3
FALSE POSITIVE,0.0,0,0,1,1,73.4,0.7891712359999999,1527.0,9.0
CANDIDATE,0.971,0,0,0,0,142.7,17.9346606,1002.0,18.8
CANDIDATE,0.99,0,0,0,0,70292.0,241.07074582,699.0,4257.4
FALSE POSITIVE,0.0,1,0,0,0,410270.0,184.6467208,320.0,1113.2
FALSE POSITIVE,0.0,0,1,0,0,181790.0,6.282033445,1029.0,1178.0
FALSE POSITIVE,0.0,1,0,0,0,217070.0,5.519188936,932.0,2270.6
FALSE POSITIVE,0.0,1,0,0,0,65936.0,4.818863793999999,1595.0,2048.7
FALSE POSITIVE,0.0,1,0,0,0,45754.0,178.26802035,256.0,961.4
FALSE POSITIVE,0.0,1,0,0,0,85407.0,2.181555909,1730.0,1548.2
FALSE POSITIVE,0.0,1,0,0,0,40206.0,244.83274973,307.0,733.5
CANDIDATE,0.99,0,0,0,0,472.1,30.4544418,624.0,17.3
FALSE POSITIVE,0.0,0,0,1,1,254.6,10.26558924,828.0,18.8
FALSE POSITIVE,0.0,0,0,0,1,188.5,18.9257333,639.0,16.2
CANDIDATE,0.916,0,0,0,0,672.2,37.8862977,479.0,14.4
CANDIDATE,1.0,0,0,0,0,102.9,10.54841329,899.0,11.7
CANDIDATE,0.656,0,0,0,0,420.9,133.6348207,317.0,10.8
FALSE POSITIVE,0.0,1,0,1,1,424.5,11.9615433,847.0,12.4
CANDIDATE,0.982,0,0,0,0,361.9,32.510844,680.0,12.6
